Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
134831,1,1,2.992,1.91,3,2,3,False,9.63,4,1,6,3.153,93.88,1
134832,1,4,3.613,7.57,3,2,3,False,15.97,5,0,1,3.874,100.0,2
134833,3,0,3.056,4.44,4,0,5,False,11.8,5,2,4,3.231,86.75,1
134834,1,4,3.035,7.06,3,1,2,True,1.0,2,1,2,3.119,81.76,2
134835,4,0,3.485,6.42,4,2,4,False,10.84,3,1,5,3.725,85.82,1
134836,2,3,3.02,3.41,3,0,3,False,10.24,1,1,6,3.294,92.54,1
134837,2,0,3.149,1.65,0,2,4,False,11.67,4,1,7,3.054,83.37,0
134838,3,3,2.098,4.77,4,2,3,False,7.27,2,2,5,2.227,79.3,0
134839,1,0,3.076,1.22,2,2,2,False,1.0,1,2,5,2.835,93.23,1
134840,3,4,3.023,8.02,4,0,3,False,13.9,5,2,3,3.127,68.2,1
134841,0,4,1.893,29.18,4,2,2,True,9.75,6,2,4,2.115,64.4,0
134842,2,1,1.822,1.55,0,2,4,True,13.12,1,1,3,2.123,66.05,0
134843,1,1,2.699,4.27,0,0,5,False,7.45,1,0,4,2.803,100.0,2
134844,4,0,3.14,11.95,1,0,3,True,12.73,2,0,4,3.55,76.95,2
134845,2,4,3.204,13.86,4,0,4,True,7.85,5,2,10,3.5,56.76,2
134846,0,4,3.323,9.7,0,1,2,True,22.91,5,2,7,3.564,74.7,1
134847,1,0,2.2,20.38,0,2,3,True,11.89,5,1,4,2.237,73.93,0
134848,0,2,3.49,12.52,0,2,3,True,16.21,6,1,5,3.734,86.7,2
134849,4,3,3.462,1.7,4,0,3,False,10.7,3,1,3,3.696,89.16,1
134850,1,0,3.791,25.52,0,1,1,True,14.81,4,1,5,4.0,90.08,2
134851,4,3,3.281,12.57,1,1,1,True,12.63,8,2,9,3.49,66.24,2
134852,1,4,3.178,4.82,3,2,2,False,6.95,4,2,1,3.473,93.33,2
134853,2,3,2.728,2.81,4,2,2,False,15.08,2,1,3,2.602,86.54,2
134854,1,3,3.39,7.57,3,0,3,False,9.63,2,1,2,3.664,97.68,2
134855,4,3,3.421,3.43,4,1,2,False,6.96,2,2,5,3.664,76.78,1
134856,2,1,3.517,2.61,0,0,5,True,3.42,1,0,1,3.657,90.35,2
134857,1,1,2.287,4.42,3,0,5,True,12.1,1,0,6,2.415,98.85,2
134858,1,3,3.408,7.25,4,2,3,False,13.37,2,0,5,3.686,72.42,1
134859,1,2,2.889,7.84,1,0,3,False,7.63,4,0,2,3.296,100.0,1
134860,1,0,2.985,7.48,1,2,4,True,12.51,6,0,5,3.07,89.61,1
134861,3,1,2.687,5.68,3,1,1,False,10.3,4,1,4,2.757,78.02,2
134862,3,2,3.832,4.39,0,1,3,False,6.73,2,0,3,3.878,67.07,2
134863,2,2,3.166,1.97,2,0,5,False,11.79,4,0,2,3.052,67.17,0
134864,2,4,3.026,6.96,0,0,4,False,6.61,3,0,1,2.989,98.56,1
134865,1,3,3.515,10.82,3,2,3,True,13.32,6,0,4,3.821,69.2,2
134866,4,1,3.768,21.38,4,2,5,True,6.93,8,1,7,4.0,80.19,2
134867,2,4,3.05,15.04,0,0,4,True,12.3,4,2,8,3.198,69.41,0
134868,4,3,2.611,6.1,1,0,3,True,7.64,4,0,5,2.858,100.0,2
134869,4,4,2.291,3.42,3,2,5,False,11.79,3,0,3,2.141,100.0,0
134870,1,2,3.802,6.12,0,2,2,True,20.67,1,1,4,4.0,79.98,1
134871,2,0,3.65,34.0,0,1,2,True,4.07,10,2,8,3.449,47.41,0
134872,4,2,2.666,8.81,4,2,3,False,11.06,3,0,6,2.993,81.47,2
134873,3,2,3.039,1.11,4,0,4,False,10.27,1,1,1,2.929,87.45,1
134874,3,0,3.49,4.33,0,2,2,False,8.93,3,1,1,3.499,96.71,1
134875,0,4,2.59,2.36,0,0,5,True,12.15,2,1,3,2.732,60.33,2
134876,2,0,2.545,8.66,0,1,1,False,13.29,1,2,4,2.875,78.2,1
134877,4,2,2.983,10.25,4,2,3,True,11.02,3,2,6,3.355,78.04,0
134878,4,1,3.848,5.72,0,1,1,False,18.83,3,0,5,4.0,62.65,2
134879,4,4,2.647,27.41,4,0,4,False,8.0,8,1,6,2.706,67.22,0
134880,4,2,3.649,1.9,1,1,1,False,10.09,1,2,1,3.693,76.56,1
134881,3,0,2.513,5.95,4,0,5,False,15.65,5,0,5,2.91,81.94,2
134882,3,0,2.766,0.77,1,2,4,False,4.14,1,1,5,2.721,73.63,1
134883,0,4,2.946,7.9,2,2,2,False,7.39,2,2,2,3.09,46.09,2
134884,1,2,2.624,3.4,3,2,2,False,9.48,5,0,5,2.486,64.02,0
134885,1,3,3.042,36.66,4,1,2,True,1.0,7,1,7,3.293,65.07,2
134886,0,2,3.32,7.38,0,2,1,False,2.3,3,1,3,3.171,55.3,0
134887,3,0,3.416,4.44,0,1,1,True,10.11,2,2,1,3.592,75.11,1
134888,1,4,3.837,11.18,4,1,3,True,10.66,5,0,5,4.0,76.56,2
134889,4,0,3.225,8.28,3,2,1,False,11.07,1,0,5,3.412,71.72,1
134890,4,1,2.88,1.65,1,0,3,True,10.84,3,2,5,3.565,84.41,1
134891,1,0,2.546,24.85,3,2,1,True,9.07,5,0,4,2.642,82.83,2
134892,2,0,3.101,14.28,0,0,4,False,6.03,2,0,6,3.272,82.09,0
134893,3,4,3.017,4.22,1,0,4,True,14.38,5,1,1,3.439,84.98,2
134894,1,2,3.761,2.28,3,2,5,False,10.26,4,0,7,3.803,83.01,1
134895,1,4,2.937,2.95,4,0,3,False,15.84,2,0,6,3.296,78.1,1
134896,4,0,3.535,7.59,4,2,2,False,10.26,3,2,5,3.757,84.64,2
134897,2,3,3.432,10.04,4,1,1,False,18.69,4,0,5,3.886,86.01,2
134898,2,3,3.088,0.14,0,1,2,False,5.69,2,1,5,3.184,79.32,2
134899,1,4,3.551,27.66,0,2,2,False,8.9,7,2,6,3.645,64.47,0
134900,2,3,2.669,5.92,4,1,2,False,14.66,2,0,5,2.864,61.2,1
134901,3,4,2.328,2.87,3,1,3,True,15.33,5,0,5,2.685,72.21,1
134902,1,2,2.775,15.89,2,1,1,False,10.24,3,1,7,2.762,57.12,0
134903,1,1,3.01,0.87,3,2,1,False,7.47,2,1,7,3.027,61.79,2
134904,3,0,2.557,14.29,1,2,4,True,15.98,4,1,7,2.519,77.71,2
134905,3,3,2.511,2.49,0,0,4,False,6.94,4,2,5,2.649,68.89,2
134906,4,3,2.113,32.52,1,2,2,True,10.71,6,2,10,2.105,77.11,0
134907,0,1,3.363,7.28,0,2,4,True,13.81,6,1,6,3.502,84.7,0
134908,4,2,3.095,7.13,1,0,4,False,9.85,1,1,2,3.464,96.83,0
134909,2,4,3.403,26.15,0,1,2,False,7.42,7,2,7,3.417,55.52,0
134910,4,4,3.666,3.34,1,1,3,False,10.04,5,1,5,3.508,78.41,2
134911,1,2,3.688,4.95,3,2,3,True,8.65,6,0,5,4.0,80.07,2
134912,2,0,3.678,18.34,3,2,1,True,16.16,6,0,7,4.0,77.93,2
134913,1,4,2.667,3.12,2,2,4,True,1.31,1,0,6,2.498,58.85,2
134914,1,3,2.253,6.11,2,0,4,False,6.88,1,1,2,2.285,95.55,0
134915,1,2,2.822,5.23,3,0,4,False,16.59,2,0,6,3.149,72.21,1
134916,4,0,3.817,34.84,1,0,5,True,15.4,7,1,5,4.0,83.69,0
134917,0,2,2.907,10.55,4,1,3,True,13.25,5,1,2,3.228,54.11,2
134918,1,2,3.21,11.79,1,1,1,False,15.38,4,2,5,3.381,77.32,2
134919,2,3,3.792,0.03,1,2,4,False,20.61,3,0,2,4.0,74.68,1
134920,3,0,2.304,0.63,4,1,1,True,4.85,3,0,3,2.074,76.27,1
134921,4,2,3.538,0.98,1,2,4,True,7.65,2,2,7,3.493,80.64,1
134922,1,1,2.929,9.72,0,0,3,False,19.04,5,0,3,3.308,97.07,0
134923,1,0,3.428,15.34,4,2,5,False,1.0,4,1,2,3.669,98.87,2
134924,4,3,3.599,4.28,1,1,1,False,12.97,4,2,7,3.695,73.38,2
134925,2,4,2.922,10.63,0,1,2,False,20.19,1,2,8,3.21,72.59,2
134926,0,4,3.689,3.88,0,2,3,False,15.09,2,1,5,4.0,92.48,1
134927,4,1,2.189,0.06,3,0,5,False,6.02,1,2,2,2.129,94.41,2
134928,2,4,3.053,2.07,0,2,1,True,10.5,1,1,6,3.24,61.26,2
134929,1,2,3.334,26.7,3,0,5,True,18.54,5,0,7,3.666,91.84,0
134930,1,0,3.521,0.59,0,1,2,True,13.58,4,1,7,3.956,67.75,1
134931,1,4,2.406,17.64,0,0,3,True,16.29,5,1,4,2.61,83.1,0
134932,0,0,3.839,1.35,0,1,1,True,16.1,2,2,8,4.0,84.98,1
134933,2,2,3.257,9.17,0,0,3,True,7.77,2,1,4,3.394,84.34,1
134934,1,2,2.243,0.4,3,1,2,False,6.16,1,1,3,2.383,58.12,1
134935,1,4,1.627,5.6,3,2,4,True,12.79,3,0,4,1.712,86.28,0
134936,2,1,3.801,5.74,2,2,3,False,12.32,3,1,6,4.0,75.53,2
134937,3,0,2.656,1.32,4,1,1,True,13.87,2,1,3,2.778,65.21,2
134938,0,3,3.581,3.16,2,2,2,True,19.95,3,1,2,4.0,60.98,1
134939,4,0,3.222,14.61,2,1,1,False,5.52,5,1,5,3.538,39.19,0
134940,1,3,3.745,9.42,2,0,5,False,13.2,5,0,6,4.0,87.5,0
134941,1,2,3.69,10.38,3,1,2,True,12.14,3,0,4,4.0,64.37,1
134942,2,3,3.246,2.42,4,1,3,False,10.02,1,1,7,3.435,70.44,2
134943,0,3,3.374,17.12,4,0,5,False,14.99,6,1,5,3.702,81.14,2
134944,1,2,3.47,1.04,0,1,1,True,9.85,4,1,4,3.596,67.74,1
134945,1,4,1.919,13.5,4,2,2,False,9.47,5,0,1,2.011,69.63,1
134946,4,3,2.458,9.67,3,0,4,False,15.95,6,1,5,2.803,79.86,1
134947,2,3,3.205,10.11,0,0,3,True,16.8,4,1,6,3.61,81.79,2
134948,2,2,3.664,0.47,2,1,3,False,8.86,1,2,5,3.687,65.1,2
134949,1,4,3.233,10.84,3,2,3,True,13.84,4,1,2,3.552,54.74,0
134950,1,0,3.359,32.16,1,2,1,True,1.0,8,1,4,3.048,66.13,0
134951,4,1,2.256,16.82,1,0,3,True,14.72,6,1,4,2.717,80.2,2
134952,2,4,3.867,6.93,4,1,2,False,10.58,2,1,8,4.0,59.74,1
134953,2,0,3.228,5.99,2,2,4,False,6.67,2,2,5,3.203,62.25,1
134954,1,0,3.357,4.74,1,2,3,False,5.72,5,1,3,3.423,89.62,2
134955,1,3,2.413,1.66,3,1,2,True,13.92,2,0,5,2.604,85.85,2
134956,2,3,2.342,5.94,3,0,3,False,16.4,4,1,5,2.929,75.49,0
134957,4,0,2.931,3.02,3,2,1,False,11.6,1,1,1,3.076,74.11,2
134958,4,2,2.924,18.72,1,1,2,False,10.63,5,1,6,3.15,73.31,0
134959,4,0,3.469,3.75,1,1,1,True,5.58,5,1,4,3.374,54.27,1
134960,0,4,3.889,10.69,0,0,4,False,15.24,7,2,9,4.0,74.22,2
134961,4,3,3.819,3.49,3,1,2,False,19.44,5,0,4,3.865,81.44,1
134962,2,4,3.135,0.93,1,0,5,False,14.66,3,1,8,3.307,90.95,1
134963,1,0,3.432,2.27,2,0,3,False,16.68,1,2,3,3.45,75.01,1
134964,3,0,3.446,3.99,4,1,2,True,13.2,2,0,6,3.694,85.98,1
134965,3,4,3.441,11.29,4,2,3,False,10.2,4,2,9,3.656,57.43,2
134966,3,4,2.284,1.13,0,1,1,False,12.71,5,1,5,2.566,72.03,1
134967,1,3,3.434,19.49,2,2,5,True,13.59,4,0,6,3.495,83.94,0
134968,1,3,3.231,3.76,3,1,3,False,9.81,4,1,2,3.609,74.79,1
134969,0,4,3.774,0.47,1,2,4,False,8.5,2,1,3,4.0,79.44,1
134970,0,4,3.544,6.79,3,0,5,False,1.05,4,1,4,3.485,81.25,2
134971,3,2,3.54,19.41,0,2,4,False,9.07,4,1,1,3.652,88.19,0
134972,2,3,3.282,17.16,0,1,2,False,4.32,7,1,7,3.376,92.26,0
134973,2,1,2.449,0.34,3,1,2,True,8.14,3,1,5,2.448,93.49,1
134974,2,4,2.489,4.05,0,2,1,True,13.29,2,1,4,2.594,82.46,2
134975,1,1,3.826,10.02,3,2,4,False,12.24,3,1,4,3.821,97.45,2
134976,0,0,2.77,1.57,0,2,3,False,6.32,4,1,1,2.681,73.71,2
134977,3,0,2.324,14.2,4,2,3,True,9.69,4,2,8,2.423,84.63,0
134978,2,3,3.308,5.57,4,2,3,False,1.0,3,0,4,3.34,68.75,1
134979,2,2,3.088,0.12,3,2,3,False,11.52,4,2,6,3.231,65.54,1
134980,3,0,3.375,3.21,4,0,3,False,18.68,5,2,6,3.549,82.71,1
134981,4,0,1.913,7.73,2,1,1,False,14.83,4,1,4,2.011,78.8,2
134982,4,0,3.237,10.57,2,1,2,False,13.63,2,1,5,3.558,94.2,1
134983,1,4,3.71,3.22,0,2,1,False,1.48,4,0,2,3.926,72.64,1
134984,4,3,3.795,37.49,1,0,4,True,5.56,7,2,10,4.0,78.21,0
134985,2,3,3.495,10.68,0,2,3,True,6.94,5,1,5,3.731,58.07,0
134986,4,1,3.832,37.54,3,1,2,False,17.13,7,1,7,4.0,62.59,0
134987,4,2,2.961,8.66,1,2,3,True,13.02,2,1,3,2.916,70.85,2
134988,1,0,2.339,4.61,3,1,3,False,4.9,2,1,2,2.362,81.04,1
134989,2,1,2.611,7.68,1,1,1,True,4.34,3,1,5,2.814,57.76,0
134990,2,3,2.897,3.45,2,2,3,False,15.39,6,1,10,2.896,67.0,0
134991,4,4,3.697,33.44,4,2,4,True,11.75,8,0,7,4.0,70.99,0
134992,0,4,3.95,0.91,0,1,3,False,23.56,3,2,9,4.0,93.3,2
134993,2,4,3.674,8.51,0,1,2,False,14.5,4,1,8,4.0,77.07,2
134994,2,1,2.473,3.64,0,1,2,True,11.02,3,1,2,2.806,50.77,0
134995,4,4,2.966,4.86,4,0,3,True,4.25,1,1,6,3.019,100.0,2
134996,2,2,3.451,14.32,0,2,5,False,18.72,6,2,4,3.839,93.0,2
134997,2,3,3.636,15.71,0,1,1,False,15.58,6,0,3,3.675,68.82,2
134998,1,1,2.464,12.5,4,2,4,True,17.08,5,0,4,2.815,64.15,0
134999,3,0,2.731,1.6,2,2,2,False,11.54,2,2,2,2.811,75.28,1
135000,3,1,2.795,0.13,0,2,2,False,12.07,1,2,4,3.157,92.16,0
135001,1,0,3.419,5.97,3,2,3,False,9.98,6,1,10,3.336,74.41,2
135002,4,3,3.676,23.54,1,2,2,True,2.74,4,1,6,3.633,80.61,0
135003,1,1,3.003,11.94,0,2,2,False,14.68,4,0,4,3.525,65.5,1
135004,4,2,3.422,2.64,1,2,2,False,13.79,3,1,7,3.82,74.07,1
135005,1,2,2.965,0.47,4,1,3,False,16.33,1,0,1,3.193,57.52,2
135006,2,3,2.647,0.6,0,0,3,True,6.95,1,0,5,2.791,83.59,2
135007,0,4,2.893,10.01,0,0,3,False,6.3,4,1,3,3.123,64.47,1
135008,3,0,3.759,1.25,2,2,3,True,8.23,4,0,1,4.0,82.88,1
135009,2,0,3.655,3.39,2,0,3,False,10.69,3,2,5,3.731,86.61,1
135010,2,1,3.07,7.88,0,1,3,False,11.43,2,1,3,3.262,68.35,1
135011,1,2,3.919,1.8,3,1,2,False,3.11,5,2,2,4.0,67.67,2
135012,4,3,3.617,17.29,4,1,3,True,19.05,5,0,3,4.0,78.13,2
135013,3,4,3.466,8.79,4,1,2,False,8.52,3,0,5,3.682,75.99,0
135014,2,3,3.745,0.62,3,1,3,False,13.44,4,0,2,4.0,86.73,0
135015,4,4,3.453,12.26,1,2,4,True,11.68,5,1,4,4.0,95.93,2
135016,0,0,2.84,16.26,0,1,2,True,12.67,2,0,1,3.336,63.68,2
135017,4,4,3.664,6.01,1,2,2,False,17.21,3,1,2,3.638,67.96,2
135018,4,1,3.769,2.96,1,2,3,False,9.87,2,2,3,3.884,81.38,2
135019,1,1,3.838,1.45,2,1,3,True,1.0,3,1,6,4.0,74.33,1
135020,1,1,3.527,3.54,3,2,2,False,13.52,2,1,1,3.789,77.98,2
135021,1,2,2.913,3.02,0,2,1,True,19.46,1,1,3,3.011,65.09,2
135022,1,1,2.691,23.16,0,2,3,True,9.59,7,1,6,2.825,86.74,2
135023,4,2,3.517,5.33,3,2,2,False,12.99,3,2,1,3.795,72.23,1
135024,2,0,3.977,2.56,0,1,1,False,1.0,2,2,2,3.762,66.67,1
135025,2,2,3.381,0.18,0,1,2,False,9.55,2,1,1,3.484,70.8,2
135026,3,1,2.914,2.04,4,0,4,False,8.34,3,0,8,3.109,89.94,2
135027,4,3,3.688,9.05,4,0,4,False,7.21,1,0,5,3.812,100.0,2
135028,4,2,3.445,22.55,1,1,3,False,8.84,7,0,8,3.829,65.9,0
135029,3,0,2.782,9.82,1,2,3,True,17.59,5,0,7,3.376,67.53,1
135030,3,2,2.997,19.53,4,0,4,False,5.83,7,1,6,3.291,58.24,1
135031,0,1,3.207,1.13,3,1,3,True,9.89,3,2,5,3.333,70.1,0
135032,4,0,3.808,4.01,0,2,1,False,12.04,2,0,1,3.874,85.68,2
135033,1,3,3.463,3.56,3,0,4,False,8.64,6,0,1,3.693,62.45,1
135034,2,0,3.387,12.33,0,1,1,True,11.25,7,1,5,3.464,74.33,2
135035,0,1,3.283,7.36,1,1,1,False,12.27,4,1,4,3.515,75.06,2
135036,4,3,3.464,13.08,3,1,1,True,10.51,3,0,5,3.918,72.38,2
135037,4,0,3.281,12.61,1,0,5,True,15.12,4,1,4,3.703,100.0,2
135038,2,0,2.43,0.2,0,0,5,True,16.92,1,1,6,2.717,87.9,1
135039,4,1,3.064,4.0,1,1,2,True,5.2,3,0,2,3.194,73.31,2
135040,1,2,3.325,6.34,3,2,2,True,10.82,3,2,5,3.648,65.98,0
135041,0,2,3.304,7.08,0,2,5,True,13.58,4,2,3,3.732,56.72,1
135042,1,0,2.04,3.76,3,2,2,False,13.52,3,1,5,2.227,69.04,1
135043,2,0,3.64,7.08,0,2,3,False,6.76,3,1,4,3.699,92.71,1
135044,3,3,2.966,9.26,4,2,1,False,4.94,5,0,5,3.083,81.94,2
135045,4,3,2.47,8.11,1,0,5,True,12.73,4,1,2,2.952,96.37,2
135046,4,1,3.114,15.53,1,2,5,True,4.68,3,2,7,3.285,78.6,0
135047,2,2,2.631,6.46,3,1,1,False,16.81,4,1,7,2.945,78.2,2
135048,4,4,3.137,9.48,1,2,1,True,14.7,5,1,4,3.108,75.09,2
135049,4,2,2.851,1.47,2,0,4,False,12.71,5,1,4,3.276,55.97,1
135050,2,2,3.297,2.01,0,0,4,False,7.81,4,0,1,3.486,80.31,2
135051,3,0,2.747,8.23,4,1,2,True,5.05,4,0,5,2.851,85.5,0
135052,3,1,3.094,1.49,4,1,1,False,9.98,1,1,6,3.602,79.25,0
135053,2,3,2.794,0.34,1,2,4,False,5.45,2,2,1,3.001,62.37,2
135054,4,0,3.004,1.75,0,2,2,True,3.54,1,2,2,2.895,77.84,1
135055,4,1,3.053,13.3,2,1,2,True,14.32,6,1,5,3.199,60.43,1
135056,2,1,3.506,6.86,0,0,3,True,14.19,3,1,3,3.643,86.63,1
135057,4,1,2.787,35.78,4,0,4,True,11.86,6,1,3,3.387,85.46,0
135058,4,1,3.656,0.02,1,1,1,False,9.06,1,2,4,3.504,89.97,1
135059,1,0,2.74,10.22,3,2,2,True,6.62,4,2,3,2.808,60.65,2
135060,1,1,3.108,10.35,3,1,2,True,6.56,4,1,2,3.274,89.68,0
135061,4,3,3.419,6.32,0,1,3,False,15.74,2,1,1,3.659,86.52,2
135062,0,3,3.025,2.73,0,2,3,False,18.76,6,2,4,3.295,90.17,0
135063,0,1,2.605,17.37,0,1,3,True,12.95,5,0,5,2.869,67.82,0
135064,2,4,3.764,18.16,2,1,3,True,12.41,4,1,3,3.769,68.91,0
135065,4,1,3.573,9.24,2,0,4,False,1.0,6,0,1,3.502,86.2,0
135066,3,2,3.037,2.29,2,2,3,True,10.04,5,2,3,3.236,63.45,0
135067,1,2,3.937,5.17,0,0,5,False,8.44,6,0,4,4.0,85.21,0
135068,4,3,2.316,4.59,1,1,3,True,12.91,1,0,4,2.444,83.88,2
135069,1,3,3.246,5.87,0,0,5,False,19.07,4,1,4,3.535,76.45,2
135070,2,2,3.6,3.03,4,1,2,True,8.58,1,1,3,3.995,64.16,2
135071,1,1,3.738,10.13,2,0,5,False,12.32,5,2,3,3.838,73.46,2
135072,2,0,2.359,2.19,0,1,1,False,11.99,4,1,6,2.739,56.57,1
135073,2,1,3.594,1.62,1,1,2,False,3.67,1,1,3,3.869,76.6,2
135074,1,3,3.468,6.94,2,1,3,False,13.61,4,0,1,3.713,92.56,2
135075,1,1,2.448,14.8,3,2,1,False,11.92,5,0,5,2.907,72.79,2
135076,4,4,2.786,14.35,3,2,3,True,15.19,3,1,2,3.065,95.73,0
135077,4,3,3.665,6.97,3,1,2,False,12.62,1,2,3,4.0,83.0,1
135078,2,2,2.669,5.8,3,2,2,False,11.76,4,0,6,2.886,86.17,2
135079,2,3,3.276,8.11,4,2,4,False,18.51,4,1,3,3.75,72.64,0
135080,4,4,3.061,32.37,1,1,2,False,7.37,5,1,4,3.334,60.77,0
135081,1,1,1.785,10.76,1,0,3,True,12.65,6,2,8,2.339,87.82,0
135082,4,1,3.468,3.86,1,1,3,False,16.07,4,1,5,4.0,66.51,0
135083,1,2,3.686,4.99,3,0,3,False,1.0,4,1,5,3.562,78.99,2
135084,0,4,3.035,14.09,1,2,4,False,8.96,6,1,3,3.232,64.44,2
135085,4,2,2.346,2.9,1,2,2,False,7.69,3,1,1,2.647,30.49,2
135086,1,0,3.601,24.81,2,1,2,False,1.0,4,1,1,3.129,41.9,0
135087,3,2,3.519,6.26,1,1,3,False,10.67,3,1,2,3.734,58.03,1
135088,4,1,3.328,14.4,1,1,1,True,9.43,3,1,7,3.719,82.66,2
135089,3,4,3.46,13.44,2,2,1,False,11.44,2,0,3,3.82,76.07,2
135090,1,3,3.907,0.95,3,0,5,False,20.02,5,0,8,4.0,94.26,0
135091,1,2,2.947,6.85,3,0,4,False,6.99,3,1,6,3.223,90.37,2
135092,4,4,2.647,2.11,1,0,5,False,9.88,3,0,6,3.215,93.2,2
135093,1,2,3.305,9.49,4,1,1,True,5.43,1,1,1,3.374,57.46,2
135094,2,1,3.346,7.67,0,1,1,False,7.67,2,1,5,3.439,82.1,2
135095,1,2,3.323,10.81,1,0,3,True,9.89,3,2,4,3.863,77.99,0
135096,0,3,3.427,33.81,3,0,5,True,2.69,9,0,5,3.326,63.13,0
135097,1,3,3.465,11.61,3,1,2,True,1.11,1,2,5,3.509,87.22,0
135098,4,0,3.449,1.96,1,1,3,True,8.63,5,2,4,3.447,38.62,2
135099,4,0,2.893,7.54,3,1,1,False,5.53,2,0,5,2.906,85.9,2
135100,4,0,3.666,2.1,1,1,1,False,15.31,1,1,3,3.715,87.09,1
135101,0,0,3.219,2.3,1,1,2,False,11.23,3,1,1,2.967,45.37,2
135102,4,3,3.302,14.79,1,0,3,False,17.62,5,0,2,4.0,100.0,2
135103,2,2,3.007,3.16,0,2,4,False,16.91,3,0,4,3.217,80.58,1
135104,2,0,2.8,0.6,2,1,3,False,11.67,1,2,6,2.903,73.72,1
135105,0,2,2.563,15.14,3,1,2,False,20.53,5,1,1,2.951,73.13,2
135106,2,3,3.646,10.03,2,2,3,True,16.16,5,1,9,4.0,70.71,1
135107,3,0,3.672,2.46,4,0,4,False,12.38,4,0,4,3.762,68.14,1
135108,1,4,3.428,10.13,1,0,5,True,10.14,3,0,2,3.998,71.06,1
135109,0,0,3.372,7.31,0,1,2,False,7.79,3,2,3,3.319,74.13,2
135110,4,3,2.242,0.03,1,2,3,True,10.97,1,1,3,2.396,69.89,0
135111,4,0,3.719,0.15,1,2,1,True,15.95,2,0,4,3.705,55.37,1
135112,4,3,2.957,1.51,1,2,1,False,5.26,3,1,3,3.063,82.15,2
135113,2,0,3.575,9.05,2,2,3,False,2.1,2,1,2,3.508,96.43,1
135114,1,0,3.883,8.53,0,0,3,True,13.14,3,1,4,4.0,85.29,2
135115,4,1,3.009,1.96,2,2,3,False,13.15,1,1,3,3.355,62.36,2
135116,4,4,3.325,20.69,1,2,5,True,11.98,4,2,9,3.373,50.36,0
135117,1,2,2.782,13.92,3,0,5,False,7.77,6,1,9,2.876,88.17,2
135118,4,0,2.795,4.2,2,2,3,False,7.31,5,0,2,2.71,69.63,1
135119,2,2,2.847,21.32,3,1,1,True,7.89,5,1,8,3.346,83.25,0
135120,4,4,2.721,14.66,4,1,2,False,1.0,3,1,4,2.619,100.0,0
135121,1,3,3.007,7.77,3,2,1,True,7.78,2,0,3,3.059,69.92,0
135122,1,3,3.582,2.46,3,2,2,False,15.02,5,2,2,3.784,79.11,1
135123,1,3,2.971,30.51,3,2,5,True,7.72,10,2,9,3.017,63.87,0
135124,4,3,3.62,0.26,1,1,2,False,17.7,3,1,3,3.935,98.16,2
135125,4,4,3.5,10.63,1,2,4,False,14.43,2,0,2,3.661,74.15,0
135126,0,2,2.652,11.98,0,0,5,False,16.99,5,1,5,2.944,85.12,0
135127,1,0,2.99,16.91,3,1,2,True,12.7,7,1,2,3.21,52.63,2
135128,1,0,3.313,3.78,3,0,3,False,16.54,4,1,2,3.711,81.55,1
135129,1,4,3.416,2.75,2,0,3,False,16.0,4,1,1,3.467,98.68,1
135130,4,3,3.247,26.13,2,2,1,False,5.15,6,1,5,3.062,53.17,0
135131,0,2,2.875,6.86,1,0,3,False,15.02,1,2,3,3.495,100.0,0
135132,0,2,3.295,4.15,0,2,1,False,9.48,1,0,1,3.221,73.28,1
135133,1,1,2.863,10.39,3,2,1,True,16.71,1,1,7,3.22,87.77,0
135134,3,2,3.697,2.95,1,1,2,True,1.0,3,1,3,3.779,67.8,2
135135,4,2,2.728,1.35,1,1,2,False,10.88,2,1,3,3.007,66.59,1
135136,1,1,3.569,5.1,3,2,2,True,23.55,2,1,5,3.949,69.02,1
135137,3,0,2.91,9.64,2,1,3,False,13.82,4,2,9,2.915,65.47,1
135138,2,4,2.773,4.37,4,2,3,False,8.42,2,1,6,2.545,80.13,1
135139,4,2,3.058,0.93,1,1,2,False,7.32,2,1,5,3.148,81.27,1
135140,1,2,2.641,1.42,4,1,1,False,10.43,2,0,6,2.571,53.55,2
135141,4,0,3.273,19.61,3,2,1,True,7.2,4,0,8,3.218,70.13,0
135142,3,4,2.938,0.29,0,1,3,True,8.36,2,0,6,2.886,75.97,2
135143,4,4,2.452,15.4,1,1,3,True,14.13,4,2,4,2.628,64.16,0
135144,1,3,3.371,21.91,1,1,3,False,1.0,7,2,10,3.531,72.17,0
135145,2,3,2.348,2.93,4,0,4,False,17.6,3,2,1,2.737,100.0,0
135146,4,4,3.379,10.68,1,0,3,False,10.26,4,1,4,3.824,76.67,2
135147,3,2,2.73,38.0,4,2,3,True,10.88,10,0,7,2.645,72.04,0
135148,1,3,3.72,1.73,3,0,3,False,16.49,4,2,5,4.0,100.0,1
135149,2,0,3.117,12.06,2,2,1,True,10.08,6,1,4,3.26,63.38,0
135150,4,1,2.731,14.84,1,0,3,True,10.68,3,1,8,3.294,100.0,0
135151,1,2,2.718,13.24,2,1,1,False,9.24,6,1,2,2.935,89.8,2
